database_id,schema,mongo_query,natural_language_query
patient_event,"{
  ""collections"": [
    {
      ""name"": ""patient_events"",
      ""document"": {
        ""properties"": {
          ""identifier"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""hospital_id"": {""description"": ""Filter by medical facility""},
              ""ward_number"": {""description"": ""Filter by department""},
              ""bed_id"": {""description"": ""Filter by patient bed""}
            }
          },
          ""response"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""event"": {
                ""properties"": {
                  ""priority"": {""description"": ""Emergency, Urgent, Routine""},
                  ""alert_type"": {""description"": ""FallDetected, VitalSigns, Medication""},
                  ""biometrics"": {
                    ""bsonType"": ""array"",
                    ""items"": {
                      ""properties"": {
                        ""heart_rate"": {},
                        ""blood_pressure"": {},
                        ""oxygen_saturation"": {},
                        ""movement_patterns"": {}
                      }
                    }
                  }
                }
              }
            }
          }
        }
      }
    }
  ],
  ""version"": 1
}
",db.patient_events.find().skip(5).limit(10);,"Retrieve ten records, skipping the first five entries."
management_team,"{
  ""collections"": [{
    ""name"": ""management_team"",
    ""document"": {
      ""properties"": {
        ""identifier"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""manager_id"": {
              ""bsonType"": ""string"",
              ""pattern"": ""^MGR[0-9]{5}$"",
              ""description"": ""Unique manager identifier""
            },
            ""division_code"": {
              ""bsonType"": ""string"",
              ""description"": ""Division identifier""
            }
          }
        },
        ""personal_info"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""first_name"": {""bsonType"": ""string""},
            ""last_name"": {""bsonType"": ""string""},
            ""date_of_birth"": {""bsonType"": ""date""},
            ""email"": {""bsonType"": ""string""},
            ""phone_number"": {""bsonType"": ""string""}
          }
        },
        ""position_details"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""title"": {""bsonType"": ""string""},
            ""level"": {""bsonType"": ""int"", ""minimum"": 1, ""maximum"": 5},
            ""start_date"": {""bsonType"": ""date""},
            ""reports_to"": {
              ""bsonType"": ""string"",
              ""pattern"": ""^MGR[0-9]{5}$""
            }
          }
        },
        ""compensation"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""base_salary"": {""bsonType"": ""decimal""},
            ""bonus_percentage"": {""bsonType"": ""double"", ""minimum"": 0, ""maximum"": 100},
            ""stock_options"": {""bsonType"": ""int""}
          }
        },
        ""performance_metrics"": {
          ""bsonType"": ""array"",
          ""items"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""year"": {""bsonType"": ""int""},
              ""kpi_achievement"": {""bsonType"": ""double"", ""minimum"": 0, ""maximum"": 100},
              ""team_satisfaction_score"": {""bsonType"": ""double"", ""minimum"": 1, ""maximum"": 5},
              ""projects_completed"": {""bsonType"": ""int""}
            }
          }
        },
        ""team_size"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""direct_reports"": {""bsonType"": ""int""},
            ""total_team_members"": {""bsonType"": ""int""}
          }
        },
        ""budget_responsibility"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""annual_budget"": {""bsonType"": ""decimal""},
            ""q1_spend"": {""bsonType"": ""decimal""},
            ""q2_spend"": {""bsonType"": ""decimal""},
            ""q3_spend"": {""bsonType"": ""decimal""},
            ""q4_spend"": {""bsonType"": ""decimal""}
          }
        },
        ""certifications"": {
          ""bsonType"": ""array"",
          ""items"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""name"": {""bsonType"": ""string""},
              ""date_acquired"": {""bsonType"": ""date""},
              ""expiry_date"": {""bsonType"": ""date""}
            }
          }
        },
        ""strategic_initiatives"": {
          ""bsonType"": ""array"",
          ""items"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""initiative_id"": {""bsonType"": ""string""},
              ""name"": {""bsonType"": ""string""},
              ""start_date"": {""bsonType"": ""date""},
              ""end_date"": {""bsonType"": ""date""},
              ""budget_allocated"": {""bsonType"": ""decimal""},
              ""success_rate"": {""bsonType"": ""double"", ""minimum"": 0, ""maximum"": 100}
            }
          }
        }
      }
    }
  }],
  ""version"": 2
}
","db.management_team.aggregate([{ $group: { _id: ""$position_details.title"", totalBudget: { $sum: ""$budget_responsibility.annual_budget"" } } }, { $sort: { totalBudget: -1 } }])","Group the records by job title, calculate the total annual budget for each title, and sort the results in descending order by budget."
store_event,"{
  ""collections"": [
    {
      ""name"": ""store_events"",
      ""document"": {
        ""properties"": {
          ""identifier"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""store_id"": {""description"": ""Filter by retail location""},
              ""aisle_number"": {""description"": ""Filter by store section""},
              ""pos_terminal"": {""description"": ""Filter by checkout station""}
            }
          },
          ""response"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""event"": {
                ""properties"": {
                  ""type"": {""description"": ""Purchase, Return, Browse""},
                  ""customer_profile"": {
                    ""bsonType"": ""array"",
                    ""items"": {
                      ""properties"": {
                        ""age_group"": {},
                        ""basket_items"": {},
                        ""dwell_time"": {},
                        ""staff_interaction"": {}
                      }
                    }
                  }
                }
              }
            }
          }
        }
      }
    }
  ],
  ""version"": 1
}
","db.store_events.aggregate([{ $group: { _id: ""$identifier.aisle_number"", uniqueAgeGroups: { $addToSet: ""$response.event.customer_profile.age_group"" } } }, { $project: { aisle: ""$_id"", ageGroupCount: { $size: ""$uniqueAgeGroups"" } } }])","Group records by aisle number, collecting unique customer age groups per section, and return the aisle with the count of distinct age groups."
store_event,"{
  ""collections"": [
    {
      ""name"": ""store_events"",
      ""document"": {
        ""properties"": {
          ""identifier"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""store_id"": {""description"": ""Filter by retail location""},
              ""aisle_number"": {""description"": ""Filter by store section""},
              ""pos_terminal"": {""description"": ""Filter by checkout station""}
            }
          },
          ""response"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""event"": {
                ""properties"": {
                  ""type"": {""description"": ""Purchase, Return, Browse""},
                  ""customer_profile"": {
                    ""bsonType"": ""array"",
                    ""items"": {
                      ""properties"": {
                        ""age_group"": {},
                        ""basket_items"": {},
                        ""dwell_time"": {},
                        ""staff_interaction"": {}
                      }
                    }
                  }
                }
              }
            }
          }
        }
      }
    }
  ],
  ""version"": 1
}
","db.store_events.aggregate([ { $match: { 'response.event.type': 'Browse' } }, { $unwind: '$response.event.customer_profile' }, { $group: { _id: '$identifier.store_id', totalDwellTime: { $sum: '$response.event.customer_profile.dwell_time' } } }, { $sort: { totalDwellTime: -1 } } ])","Get the total browsing time of customers at each store, grouped by store location and sorted in descending order."
traffic_event,"{
  ""collections"": [{
    ""name"": ""traffic_events"",
    ""document"": {
      ""properties"": {
        ""identifier"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""intersection_id"": {""description"": ""Filter by traffic junction""},
            ""camera_id"": {""description"": ""Filter by surveillance unit""}
          }
        },
        ""response"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""event"": {
              ""properties"": {
                ""severity"": {""description"": ""Critical, High, Low""},
                ""type"": {""description"": ""Speeding, RedLightViolation, IllegalParking""},
                ""vehicles"": {
                  ""bsonType"": ""array"",
                  ""items"": {
                    ""properties"": {
                      ""number_plate"": {
                        ""bsonType"": ""string"",
                        ""pattern"": ""^[A-Z]{2}[0-9]{2}[A-Z]{2}[0-9]{4}$""
                      },
                      ""speed"": {""bsonType"": ""double""},
                      ""timestamp"": {""bsonType"": ""date""},
                      ""location"": {
                        ""bsonType"": ""array"",
                        ""items"": {""bsonType"": ""double""}
                      }
                    }
                  }
                }
              }
            }
          }
        }
      }
    }
  }],
  ""version"": 2
}
","db.traffic_events.find({}, {'response.event.severity': 1, 'response.event.type': 1, 'response.event.vehicles.number_plate': 1, 'response.event.vehicles.speed': 1, 'response.event.vehicles.timestamp': 1, 'response.event.vehicles.location': 1}).sort({'response.event.severity': 1})","Retrieve traffic incident details at specific junctions monitored by certain cameras, including the severity, type, vehicle registration numbers, speeds, timestamps, and locations, sorted by severity."
store_event,"{
  ""collections"": [
    {
      ""name"": ""store_events"",
      ""document"": {
        ""properties"": {
          ""identifier"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""store_id"": {""description"": ""Filter by retail location""},
              ""aisle_number"": {""description"": ""Filter by store section""},
              ""pos_terminal"": {""description"": ""Filter by checkout station""}
            }
          },
          ""response"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""event"": {
                ""properties"": {
                  ""type"": {""description"": ""Purchase, Return, Browse""},
                  ""customer_profile"": {
                    ""bsonType"": ""array"",
                    ""items"": {
                      ""properties"": {
                        ""age_group"": {},
                        ""basket_items"": {},
                        ""dwell_time"": {},
                        ""staff_interaction"": {}
                      }
                    }
                  }
                }
              }
            }
          }
        }
      }
    }
  ],
  ""version"": 1
}
","db.store_events.aggregate([ { $match: { 'response.event.type': 'Purchase' } }, { $unwind: '$response.event.customer_profile' }, { $group: { _id: '$identifier.aisle_number', totalPurchases: { $sum: 1 }, avgDwellTime: { $avg: '$response.event.customer_profile.dwell_time' } } }, { $sort: { totalPurchases: -1 } } ])","Get the total purchases and average dwell time for customers in each aisle, grouped by aisle number and sorted by total purchases in descending order."
toll_event,"{
  ""collections"": [{
    ""name"": ""toll_events"",
    ""document"": {
      ""properties"": {
        ""identifier"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""highway_id"": {""description"": ""Filter by road network""},
            ""lane_number"": {""bsonType"": ""int""}
          }
        },
        ""response"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""event"": {
              ""properties"": {
                ""transaction"": {
                  ""bsonType"": ""object"",
                  ""properties"": {
                    ""amount"": {""bsonType"": ""decimal""},
                    ""timestamp"": {""bsonType"": ""date""},
                    ""vehicle_class"": {""bsonType"": ""int""},
                    ""axle_count"": {""bsonType"": ""int""}
                  }
                },
                ""identification"": {
                  ""bsonType"": ""object"",
                  ""properties"": {
                    ""number_plate"": {""bsonType"": ""string""},
                    ""rfid_tag"": {""bsonType"": ""long""}
                  }
                }
              }
            }
          }
        }
      }
    }
  }],
  ""version"": 2
}
","db.toll_events.aggregate([ { $group: { _id: ""$response.event.transaction.timestamp"", count: { $sum: 1 } } }, { $sort: { count: -1 } }, { $limit: 5 } ])","Count and sort the number of transactions by unique timestamp, returning the top five results."
meta_event,"{
  ""collections"": [
    {
      ""name"": ""events"",
      ""document"": {
        ""properties"": {
          ""identifier"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""camgroup_id"": {
                ""description"": ""Use this to filter events by group"",
              },
              ""task_id"": {
                ""description"": ""Use this to filter events by tasks"",
              }
              ""camera_id"": {
                ""description"": ""Use this to filter events by camera"",
              }
            }
          },
          ""response"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""event"": {
                ""bsonType"": ""object"",
                ""properties"": {
                  ""severity"": {
                    ""description"": ""Can be Low, Medium, Critical""
                  },
                  ""type"": {
                    ""description"": ""Type of the event. Use this to filter events of person and vehicle""
                  },
                  ""blobs"": {
                    ""bsonType"": ""array"",
                    ""items"": {
                      ""bsonType"": ""object"",
                      ""properties"": {
                        ""url"": {
                        },
                        ""attribs"": {
                          ""description"": ""Use this for attributes like Gender (Only Male, Female), Upper Clothing, Lower Clothing, Age (Ranges like 20-30, 30-40 and so on) for people and Make (like maruti suzuki, toyota, tata), Color, Type (like Hatchback, sedan, xuv), label (like car, truck, van, three wheeler, motorcycle) for Vehicles""
                        },
                        ""label"": {
                          ""description"": ""Use this label for number plate""
                        },
                        ""score"": {
                          ""description"": ""Use this for confidence for the blob""
                        },
                        ""match_id"": {
                          ""description"": ""Use this match_id for name of the person""
                        },
                        ""severity"": {
                        },
                        ""subclass"": {
                          ""description"": ""Use this for subclass for the blob""
                        }
                      }
                    },
                  },
                  ""c_timestamp"": {
                    ""description"": ""Use this for timestamp""
                  },
                  ""label"": {
                    ""description"": ""Use this label for number plate""
                  }
                }
              }
            }
          }
        }
      }
    }
  ],
  ""version"": 1
}",db.events.count({ 'response.event.blobs.label': 'XYZ456' }),Count the events with a blob labeled 'XYZ456'.
meta_event,"{
  ""collections"": [
    {
      ""name"": ""events"",
      ""document"": {
        ""properties"": {
          ""identifier"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""camgroup_id"": {
                ""description"": ""Use this to filter events by group"",
              },
              ""task_id"": {
                ""description"": ""Use this to filter events by tasks"",
              }
              ""camera_id"": {
                ""description"": ""Use this to filter events by camera"",
              }
            }
          },
          ""response"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""event"": {
                ""bsonType"": ""object"",
                ""properties"": {
                  ""severity"": {
                    ""description"": ""Can be Low, Medium, Critical""
                  },
                  ""type"": {
                    ""description"": ""Type of the event. Use this to filter events of person and vehicle""
                  },
                  ""blobs"": {
                    ""bsonType"": ""array"",
                    ""items"": {
                      ""bsonType"": ""object"",
                      ""properties"": {
                        ""url"": {
                        },
                        ""attribs"": {
                          ""description"": ""Use this for attributes like Gender (Only Male, Female), Upper Clothing, Lower Clothing, Age (Ranges like 20-30, 30-40 and so on) for people and Make (like maruti suzuki, toyota, tata), Color, Type (like Hatchback, sedan, xuv), label (like car, truck, van, three wheeler, motorcycle) for Vehicles""
                        },
                        ""label"": {
                          ""description"": ""Use this label for number plate""
                        },
                        ""score"": {
                          ""description"": ""Use this for confidence for the blob""
                        },
                        ""match_id"": {
                          ""description"": ""Use this match_id for name of the person""
                        },
                        ""severity"": {
                        },
                        ""subclass"": {
                          ""description"": ""Use this for subclass for the blob""
                        }
                      }
                    },
                  },
                  ""c_timestamp"": {
                    ""description"": ""Use this for timestamp""
                  },
                  ""label"": {
                    ""description"": ""Use this label for number plate""
                  }
                }
              }
            }
          }
        }
      }
    }
  ],
  ""version"": 1
}","db.events.find({ ""identifier.camera_id"": ""camera123"" })",Get all events from the camera with ID 'camera123'.
transit_event,"{
  ""collections"": [{
    ""name"": ""transit_events"",
    ""document"": {
      ""properties"": {
        ""identifier"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""route_id"": {""description"": ""Filter by bus or train route""},
            ""vehicle_id"": {""description"": ""Filter by specific vehicle""}
          }
        },
        ""response"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""event"": {
              ""properties"": {
                ""status"": {""description"": ""OnTime, Delayed, Cancelled""},
                ""type"": {""description"": ""ArrivalDeparture, Maintenance, Incident""},
                ""passengers"": {
                  ""bsonType"": ""array"",
                  ""items"": {
                    ""properties"": {
                      ""ticket_id"": {
                        ""bsonType"": ""string"",
                        ""pattern"": ""^[A-Z]{3}[0-9]{6}$""
                      },
                      ""boarding_time"": {""bsonType"": ""date""},
                      ""destination_stop"": {""bsonType"": ""string""},
                      ""fare_amount"": {""bsonType"": ""decimal""}
                    }
                  }
                },
                ""location"": {
                  ""bsonType"": ""object"",
                  ""properties"": {
                    ""coordinates"": {
                      ""bsonType"": ""array"",
                      ""items"": {""bsonType"": ""double""}
                    },
                    ""next_stop"": {""bsonType"": ""string""},
                    ""estimated_arrival"": {""bsonType"": ""date""}
                  }
                }
              }
            }
          }
        }
      }
    }
  }],
  ""version"": 2
}
","db.transit_events.aggregate([ { $unwind: ""$response.event.passengers"" }, { $group: { _id: ""$response.event.passengers.destination_stop"", totalTickets: { $sum: 1 } } } ])",Count the total number of tickets for each destination stop based on passenger data from transit events.
employee_recode,"{
  ""collections"": [{
    ""name"": ""employee_records"",
    ""document"": {
      ""properties"": {
        ""identifier"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""employee_id"": {
              ""bsonType"": ""string"",
              ""pattern"": ""^EMP[0-9]{6}$"",
              ""description"": ""Unique employee identifier""
            },
            ""department_id"": {
              ""bsonType"": ""string"",
              ""description"": ""Department identifier""
            }
          }
        },
        ""personal_info"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""first_name"": {""bsonType"": ""string""},
            ""last_name"": {""bsonType"": ""string""},
            ""date_of_birth"": {""bsonType"": ""date""},
            ""email"": {""bsonType"": ""string""},
            ""phone_number"": {""bsonType"": ""string""}
          }
        },
        ""employment_details"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""job_title"": {""bsonType"": ""string""},
            ""hire_date"": {""bsonType"": ""date""},
            ""salary"": {""bsonType"": ""decimal""},
            ""manager_id"": {
              ""bsonType"": ""string"",
              ""pattern"": ""^EMP[0-9]{6}$""
            }
          }
        },
        ""performance"": {
          ""bsonType"": ""array"",
          ""items"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""review_date"": {""bsonType"": ""date""},
              ""rating"": {""bsonType"": ""int"", ""minimum"": 1, ""maximum"": 5},
              ""comments"": {""bsonType"": ""string""}
            }
          }
        },
        ""skills"": {
          ""bsonType"": ""array"",
          ""items"": {""bsonType"": ""string""}
        },
        ""projects"": {
          ""bsonType"": ""array"",
          ""items"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""project_id"": {""bsonType"": ""string""},
              ""project_name"": {""bsonType"": ""string""},
              ""start_date"": {""bsonType"": ""date""},
              ""end_date"": {""bsonType"": ""date""},
              ""role"": {""bsonType"": ""string""}
            }
          }
        },
        ""benefits"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""health_insurance"": {""bsonType"": ""bool""},
            ""retirement_plan"": {""bsonType"": ""bool""},
            ""vacation_days"": {""bsonType"": ""int""}
          }
        }
      }
    }
  }],
  ""version"": 2
}
","db.employee_records.find({ ""benefits.health_insurance"": true }).sort({ ""personal_info.last_name"": 1 })","Retrieve records of employees who have health insurance, sorted by last name in ascending order."
meta_event,"{
  ""collections"": [
    {
      ""name"": ""events"",
      ""document"": {
        ""properties"": {
          ""identifier"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""camgroup_id"": {
                ""description"": ""Use this to filter events by group"",
              },
              ""task_id"": {
                ""description"": ""Use this to filter events by tasks"",
              }
              ""camera_id"": {
                ""description"": ""Use this to filter events by camera"",
              }
            }
          },
          ""response"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""event"": {
                ""bsonType"": ""object"",
                ""properties"": {
                  ""severity"": {
                    ""description"": ""Can be Low, Medium, Critical""
                  },
                  ""type"": {
                    ""description"": ""Type of the event. Use this to filter events of person and vehicle""
                  },
                  ""blobs"": {
                    ""bsonType"": ""array"",
                    ""items"": {
                      ""bsonType"": ""object"",
                      ""properties"": {
                        ""url"": {
                        },
                        ""attribs"": {
                          ""description"": ""Use this for attributes like Gender (Only Male, Female), Upper Clothing, Lower Clothing, Age (Ranges like 20-30, 30-40 and so on) for people and Make (like maruti suzuki, toyota, tata), Color, Type (like Hatchback, sedan, xuv), label (like car, truck, van, three wheeler, motorcycle) for Vehicles""
                        },
                        ""label"": {
                          ""description"": ""Use this label for number plate""
                        },
                        ""score"": {
                          ""description"": ""Use this for confidence for the blob""
                        },
                        ""match_id"": {
                          ""description"": ""Use this match_id for name of the person""
                        },
                        ""severity"": {
                        },
                        ""subclass"": {
                          ""description"": ""Use this for subclass for the blob""
                        }
                      }
                    },
                  },
                  ""c_timestamp"": {
                    ""description"": ""Use this for timestamp""
                  },
                  ""label"": {
                    ""description"": ""Use this label for number plate""
                  }
                }
              }
            }
          }
        }
      }
    }
  ],
  ""version"": 1
}",db.events.find({ 'response.event.blobs.score': { $gt: 0.8 } }).sort({ 'response.event.c_timestamp': -1 });,"Find entries where the event blob score is greater than 0.8, sorted by event timestamp in descending order."
store_event,"{
  ""collections"": [
    {
      ""name"": ""store_events"",
      ""document"": {
        ""properties"": {
          ""identifier"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""store_id"": {""description"": ""Filter by retail location""},
              ""aisle_number"": {""description"": ""Filter by store section""},
              ""pos_terminal"": {""description"": ""Filter by checkout station""}
            }
          },
          ""response"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""event"": {
                ""properties"": {
                  ""type"": {""description"": ""Purchase, Return, Browse""},
                  ""customer_profile"": {
                    ""bsonType"": ""array"",
                    ""items"": {
                      ""properties"": {
                        ""age_group"": {},
                        ""basket_items"": {},
                        ""dwell_time"": {},
                        ""staff_interaction"": {}
                      }
                    }
                  }
                }
              }
            }
          }
        }
      }
    }
  ],
  ""version"": 1
}
","db.store_events.find({ ""response.event.customer_profile"": { $elemMatch: { dwell_time: { $gt: 60 } } } });",Select store events where at least one customer profile has a dwell time greater than 60 minutes.
transit_event,"{
  ""collections"": [{
    ""name"": ""transit_events"",
    ""document"": {
      ""properties"": {
        ""identifier"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""route_id"": {""description"": ""Filter by bus or train route""},
            ""vehicle_id"": {""description"": ""Filter by specific vehicle""}
          }
        },
        ""response"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""event"": {
              ""properties"": {
                ""status"": {""description"": ""OnTime, Delayed, Cancelled""},
                ""type"": {""description"": ""ArrivalDeparture, Maintenance, Incident""},
                ""passengers"": {
                  ""bsonType"": ""array"",
                  ""items"": {
                    ""properties"": {
                      ""ticket_id"": {
                        ""bsonType"": ""string"",
                        ""pattern"": ""^[A-Z]{3}[0-9]{6}$""
                      },
                      ""boarding_time"": {""bsonType"": ""date""},
                      ""destination_stop"": {""bsonType"": ""string""},
                      ""fare_amount"": {""bsonType"": ""decimal""}
                    }
                  }
                },
                ""location"": {
                  ""bsonType"": ""object"",
                  ""properties"": {
                    ""coordinates"": {
                      ""bsonType"": ""array"",
                      ""items"": {""bsonType"": ""double""}
                    },
                    ""next_stop"": {""bsonType"": ""string""},
                    ""estimated_arrival"": {""bsonType"": ""date""}
                  }
                }
              }
            }
          }
        }
      }
    }
  }],
  ""version"": 2
}
",db.transit_events.aggregate([{ $match: { 'response.event.status': 'Cancelled' } }]),Retrieve cancelled transit events.
meta_event,"{
  ""collections"": [
    {
      ""name"": ""events"",
      ""document"": {
        ""properties"": {
          ""identifier"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""camgroup_id"": {
                ""description"": ""Use this to filter events by group"",
              },
              ""task_id"": {
                ""description"": ""Use this to filter events by tasks"",
              }
              ""camera_id"": {
                ""description"": ""Use this to filter events by camera"",
              }
            }
          },
          ""response"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""event"": {
                ""bsonType"": ""object"",
                ""properties"": {
                  ""severity"": {
                    ""description"": ""Can be Low, Medium, Critical""
                  },
                  ""type"": {
                    ""description"": ""Type of the event. Use this to filter events of person and vehicle""
                  },
                  ""blobs"": {
                    ""bsonType"": ""array"",
                    ""items"": {
                      ""bsonType"": ""object"",
                      ""properties"": {
                        ""url"": {
                        },
                        ""attribs"": {
                          ""description"": ""Use this for attributes like Gender (Only Male, Female), Upper Clothing, Lower Clothing, Age (Ranges like 20-30, 30-40 and so on) for people and Make (like maruti suzuki, toyota, tata), Color, Type (like Hatchback, sedan, xuv), label (like car, truck, van, three wheeler, motorcycle) for Vehicles""
                        },
                        ""label"": {
                          ""description"": ""Use this label for number plate""
                        },
                        ""score"": {
                          ""description"": ""Use this for confidence for the blob""
                        },
                        ""match_id"": {
                          ""description"": ""Use this match_id for name of the person""
                        },
                        ""severity"": {
                        },
                        ""subclass"": {
                          ""description"": ""Use this for subclass for the blob""
                        }
                      }
                    },
                  },
                  ""c_timestamp"": {
                    ""description"": ""Use this for timestamp""
                  },
                  ""label"": {
                    ""description"": ""Use this label for number plate""
                  }
                }
              }
            }
          }
        }
      }
    }
  ],
  ""version"": 1
}",db.events.find({ 'identifier.task_id': { $exists: true } }).sort({ 'response.event.c_timestamp': -1 });,Select events that have a task ID and arrange them in reverse chronological order based on the event timestamp.
employee_recode,"{
  ""collections"": [{
    ""name"": ""employee_records"",
    ""document"": {
      ""properties"": {
        ""identifier"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""employee_id"": {
              ""bsonType"": ""string"",
              ""pattern"": ""^EMP[0-9]{6}$"",
              ""description"": ""Unique employee identifier""
            },
            ""department_id"": {
              ""bsonType"": ""string"",
              ""description"": ""Department identifier""
            }
          }
        },
        ""personal_info"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""first_name"": {""bsonType"": ""string""},
            ""last_name"": {""bsonType"": ""string""},
            ""date_of_birth"": {""bsonType"": ""date""},
            ""email"": {""bsonType"": ""string""},
            ""phone_number"": {""bsonType"": ""string""}
          }
        },
        ""employment_details"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""job_title"": {""bsonType"": ""string""},
            ""hire_date"": {""bsonType"": ""date""},
            ""salary"": {""bsonType"": ""decimal""},
            ""manager_id"": {
              ""bsonType"": ""string"",
              ""pattern"": ""^EMP[0-9]{6}$""
            }
          }
        },
        ""performance"": {
          ""bsonType"": ""array"",
          ""items"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""review_date"": {""bsonType"": ""date""},
              ""rating"": {""bsonType"": ""int"", ""minimum"": 1, ""maximum"": 5},
              ""comments"": {""bsonType"": ""string""}
            }
          }
        },
        ""skills"": {
          ""bsonType"": ""array"",
          ""items"": {""bsonType"": ""string""}
        },
        ""projects"": {
          ""bsonType"": ""array"",
          ""items"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""project_id"": {""bsonType"": ""string""},
              ""project_name"": {""bsonType"": ""string""},
              ""start_date"": {""bsonType"": ""date""},
              ""end_date"": {""bsonType"": ""date""},
              ""role"": {""bsonType"": ""string""}
            }
          }
        },
        ""benefits"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""health_insurance"": {""bsonType"": ""bool""},
            ""retirement_plan"": {""bsonType"": ""bool""},
            ""vacation_days"": {""bsonType"": ""int""}
          }
        }
      }
    }
  }],
  ""version"": 2
}
",db.employee_records.find({ 'employment_details.job_title': 'Software Engineer' }).sort({ 'employment_details.hire_date': -1 });,"Retrieve entries for employees with the job title 'Software Engineer', sorted by hire date from newest to oldest."
employee_recode,"{
  ""collections"": [{
    ""name"": ""employee_records"",
    ""document"": {
      ""properties"": {
        ""identifier"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""employee_id"": {
              ""bsonType"": ""string"",
              ""pattern"": ""^EMP[0-9]{6}$"",
              ""description"": ""Unique employee identifier""
            },
            ""department_id"": {
              ""bsonType"": ""string"",
              ""description"": ""Department identifier""
            }
          }
        },
        ""personal_info"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""first_name"": {""bsonType"": ""string""},
            ""last_name"": {""bsonType"": ""string""},
            ""date_of_birth"": {""bsonType"": ""date""},
            ""email"": {""bsonType"": ""string""},
            ""phone_number"": {""bsonType"": ""string""}
          }
        },
        ""employment_details"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""job_title"": {""bsonType"": ""string""},
            ""hire_date"": {""bsonType"": ""date""},
            ""salary"": {""bsonType"": ""decimal""},
            ""manager_id"": {
              ""bsonType"": ""string"",
              ""pattern"": ""^EMP[0-9]{6}$""
            }
          }
        },
        ""performance"": {
          ""bsonType"": ""array"",
          ""items"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""review_date"": {""bsonType"": ""date""},
              ""rating"": {""bsonType"": ""int"", ""minimum"": 1, ""maximum"": 5},
              ""comments"": {""bsonType"": ""string""}
            }
          }
        },
        ""skills"": {
          ""bsonType"": ""array"",
          ""items"": {""bsonType"": ""string""}
        },
        ""projects"": {
          ""bsonType"": ""array"",
          ""items"": {
            ""bsonType"": ""object"",
            ""properties"": {
              ""project_id"": {""bsonType"": ""string""},
              ""project_name"": {""bsonType"": ""string""},
              ""start_date"": {""bsonType"": ""date""},
              ""end_date"": {""bsonType"": ""date""},
              ""role"": {""bsonType"": ""string""}
            }
          }
        },
        ""benefits"": {
          ""bsonType"": ""object"",
          ""properties"": {
            ""health_insurance"": {""bsonType"": ""bool""},
            ""retirement_plan"": {""bsonType"": ""bool""},
            ""vacation_days"": {""bsonType"": ""int""}
          }
        }
      }
    }
  }],
  ""version"": 2
}
","db.employee_records.find({ ""performance.comments"": { $exists: true, $ne: """" } });",Find all employees with comments in their performance evaluations that are not blank.
